text,category
"Se l’utente dispone di un account Google, il nome e la foto del profilo nonché le operazioni effettuate su Google o tramite applicazioni di terze parti collegate all’account Google (come fare +1, scrivere recensioni e pubblicare commenti) potranno essere visualizzate da Google nei propri Servizi, inclusa la visualizzazione in annunci e in altri contesti commerciali",data protection
Rispetteremo le scelte operate dall’utente al fine di limitare le impostazioni di condivisione o di visibilità all’interno del proprio account Google,data protection
Per ulteriori informazioni sulle modalità di utilizzo e memorizzazione dei contenuti adottate da Google è possibile consultare le norme sulla privacy o i termini aggiuntivi dei Servizi specifici,data protection
L’Utente acconsente al trasferimento e al trattamento dei dati negli Stati Uniti d’America e in qualsiasi altra giurisdizione del mondo,data protection
"La raccolta, l’utilizzo e la condivisione dei dati personali e di altre informazioni relative all’Utente sono soggette all’Informativa sulla privacy di Grindr",data protection
"L’Utente acconsente alla raccolta, alla conservazione, all’utilizzo e alla condivisione di queste informazioni come indicato nella nostra Informativa sulla privacy",data protection
"di essere in possesso del consenso scritto, della liberatoria e/o dell’autorizzazione di ciascuna singola persona identificabile nei Contenuti dell’utente per l’uso del nome o dell’immagine di ciascun individuo indicato nei Contenuti dell’utente, al fine di consentire l’inclusione e l’uso degli stessi secondo quanto previsto dai Servizi di Grindr e dal presente Contratto",data protection
"Consultare la nostra Informativa sulla privacy per ulteriori informazioni relative a uso, raccolta o condivisione delle informazioni, compresi i Contenuti dell’utente",data protection
l’Utente riconosce e accetta che Grindr possa trasmettere i Contenuti dell’utente ai Siti Web di terzi o alle Applicazioni di terzi attraverso interfacce di protocolli sull’applicazione sviluppati e gestiti da quei Siti Web di terzi o Applicazioni di terzi,data protection
"Nella misura in cui uno qualsiasi dei Contenuti dell’utente contenga dati personali dell’Utente (come definito nell’Informativa sulla privacy), qualsiasi trasferimento di tali dati personali sarà soggetto all’Informativa sulla privacy",data protection
"Grindr conserverà i registri delle applicazioni in virtù della riservatezza, in un ambiente controllato e sicuro, per sei (6) mesi dalla data di sottoscrizione",data protection
"Grindr si riserva il diritto di divulgare i registri delle applicazioni e/o eventuali altri registri dell’account dell’utente, incluse le comunicazioni private, al fine di rispettare le ordinanze del tribunale",data protection
"L’utilizzo dei nostri Servizi da parte Sua è inoltre soggetto alla nostra Informativa sui cookie e alla nostra Informativa sulla privacy, che copre il modo in cui raccogliamo, utilizziamo, condividiamo e conserviamo le Sue informazioni personali",data protection
"e LinkedIn Ireland risponderà per il trattamento dei Suoi dati personali forniti a, o raccolti da o per, o elaborati in relazione ai nostri Servizi",data protection
"e LinkedIn Corp. sarà responsabile del trattamento dei Suoi dati personali forniti a, o raccolti da o per, o elaborati in relazione ai nostri Servizi.",data protection
"In qualità di Visitatore o Membro dei nostri Servizi, la raccolta, l’utilizzo e la condivisione dei Suoi dati personali sono soggetti alla presente Informativa sulla privacy (che include la nostra Informativa sui cookie e altri documenti cui si fa riferimento nella presente Informativa sulla privacy) e relativi aggiornamenti.",data protection
Lei adempierà i Suoi obblighi di pagamento e ci dà il consenso a conservare le Sue informazioni di pagamento,data protection
"e le Sue azioni sociali potrebbero essere visibili e mostrate con annunci pubblicitari, come indicato nell’Informativa sulla privacy",data protection
"Se utilizza una funzionalità di un Servizio, potremmo menzionarla con il suo nome o la sua foto per promuoverla all’interno dei nostri Servizi, in base alle Sue impostazioni",data protection
"Lei e LinkedIn accettate che se i contenuti includono dati personali, saranno soggetti alla nostra Informativa sulla privacy",data protection
"Lei e LinkedIn accettate che possiamo accedere, conservare, trattare e utilizzare tutte le informazioni e tutti i dati personali che Lei fornisce in conformità con i termini e condizioni dell’Informativa sulla privacy e le Sue scelte (incluse le impostazioni)",data protection
"Lei accetta che non esista per noi l’obbligo di archiviare, gestire o fornirLe una copia di contenuti o informazioni forniti da Lei o terzi, salvo nella misura richiesta dalla legge applicabile e come indicato nella nostra Informativa sulla privacy",data protection
Utilizziamo i dati e le informazioni su di Lei per proporre suggerimenti pertinenti per Lei e ad altri,data protection
"Utilizziamo le informazioni e i dati che Lei fornisce e che noi abbiamo sui Membri per segnalare collegamenti, contenuti e funzionalità che potrebbero esserLe utili",data protection
Groupon farà poi pervenire questi dettagli al Commerciante per vostro conto,data protection
"L’Informativa sulla privacy dei siti web, comunicazioni e cookie di Mozilla descrive in che modo vengono gestite le informazioni che riceviamo dagli utenti in relazione alle nostre Comunicazioni",data protection
"Se lo fa, l'utente ci autorizza ad accedere e a utilizzare alcune informazioni dell'account Facebook",data protection
si invita a consultare la nostra Informativa sulla privacy,data protection
"Tinder potrà accedere, archiviare e divulgare le informazioni sull'account e i Contenuti dell'utente se richiesto per legge, per adempiere al presente Accordo o se in buona fede valutasse che tale accesso, archiviazione o divulgazione soddisfi un interesse legittimo, come ad esempio",data protection
ottemperare a procedimenti legali,data protection
applicare l'Accordo,data protection
rispondere ad affermazioni che i Contenuti violino i diritti di terze parti,data protection
rispondere alle richieste di assistenza dell'utente,data protection
"proteggere i diritti, la proprietà o la sicurezza personale della Società o di qualsiasi altra persona",data protection
"Per informazioni sull’utilizzo dei dati personali, gli Utenti devono fare riferimento alla privacy policy di Wure",data protection
"Nella redazione delle proprie informative privacy, gli Utenti si impegnano a nominare il Titolare quale responsabile del trattamento in relazione alla conservazione dei Dati Personali dei propri clienti conservati sui server di proprietà del Titolare",data protection
"I dati personali forniti dal Cliente saranno trattati dal Fornitore esclusivamente per lo svolgimento del Servizio e delle attività indicati nel documento di Offerta, ovvero per le ulteriori finalità per le quali il Cliente abbia fornito un consenso espresso",data protection
Ai fini dell’esecuzione del contratto il Fornitore potrà trattare dati personali per conto del Cliente,data protection
"Per informazioni sull'utilizzo dei dati personali, gli Utenti devono fare riferimento alla Privacy Policy di NaturaSì Online Shopping Shopping",data protection
"Utilizzando il Servizio, l'utente prende atto, accetta e acconsente a tutte le disposizioni dell'Informativa sulla privacy",data protection
Consultare l'Informativa sulla privacy per comprendere fino a che punto ciascun affiliato o terzo può accedere ai dati dell'account o al contenuto dell'utente,data protection
"In base alla legge applicabile, Evernote non raccoglie consapevolmente informazioni personali sui minori senza il consenso dei loro genitori",data protection
"Se veniamo a conoscenza del fatto di aver ottenuto involontariamente informazioni che violano le leggi applicabili che vietano la raccolta di informazioni di bambini senza tale consenso, provvederemo allo loro immediata eliminazione",data protection
"Il Servizio è disponibile in tutto il mondo, ma i dati vengono archiviati negli Stati Uniti come descritto nella nostra Informativa sulla privacy",data protection
"Utilizzando il Servizio, l'utente accetta la possibilità di inviare comunicazioni elettroniche (incluse le informazioni di base e il contenuto) mediante reti informatiche di proprietà di Evernote, dei suoi fornitori di servizio e di altre terze parti con sede in California e in altre località degli Stati Uniti",data protection
"Di conseguenza, l'uso del Servizio da parte dell'utente potrebbe verosimilmente comportare la trasmissione di dati in località e nazioni diverse, perciò l'uso del Servizio rappresenterà il consenso a tali trasmissioni",data protection
"L'utente può disattivare il proprio account collegato al nostro Servizio in qualsiasi momento, per qualsiasi motivo o senza ragione alcuna",data protection
Evernote continua a impegnarsi a proteggere la privacy del Contenuto dell'utente anche dopo la sua morte o la sua sopravvenuta incapacità,data protection
"Evernote non fornirà a nessuno tali informazioni o il contenuto dell'utente, nemmeno a un familiare molto prossimo, salvo qualora non siamo tenuti a farlo per obbligo di legge",data protection
"Per ulteriori informazioni, consultare l'Informativa sulla privacy e l'Informativa sui cookie di Evernote",data protection
"Non raccogliamo in nessun caso in maniera intenzionale informazioni personali da minori di età inferiore ai 16 anni e nell’eventualità in cui ci rendessimo conto di aver raccolto o ricevuto informazioni personali da un minore di età inferiore ai 16 anni, provvederemo a cancellare tali informazioni in conformità all’Informativa sulla privacy",data protection
"L’utente riconosce che i i dati personali (definiti nella nostra Informativa sulla privacy) da lui inviati ai nostri Servizi o alle nostre Piattaforme, o tramite essi, possono essere da noi utilizzati in conformità con la nostra Informativa sulla privacy",data protection
"Considerato che Snap Group Limited ti concede di accedere e utilizzare i Servizi, tu acconsenti che Snapchat Limited, Snap Inc., le nostre consociate e i nostri partner terzi possano inserire pubblicità nei Servizi, incluse pubblicità personalizzate in base alle informazioni che ci fornisci o che raccogliamo od otteniamo sul tuo conto",data protection
